time,mp_concentration
2022-01-02,1.0573603018132558
2022-01-09,1.0514518332432699
2022-01-16,1.0737987857662707
2022-01-23,1.0723961236977695
2022-01-30,1.0781360564868805
2022-02-06,1.0808800863717012
2022-02-13,1.0653311768108833
2022-02-20,1.0549321082393335
2022-02-27,1.066270350849088
2022-03-06,1.0801240810049801
2022-03-13,1.0850139833254748
2022-03-20,1.0922909315315
2022-03-27,1.1064601116899786
2022-04-03,1.0980451811407825
2022-04-10,1.096624842540426
2022-04-17,1.0732122526854238
2022-04-24,1.0709918812770827
2022-05-01,1.0814538595719374
2022-05-08,1.1125734056095489
2022-05-15,1.1340169819979304
2022-05-22,1.140048718038404
2022-05-29,1.1187844940636353
2022-06-05,1.1030380521859124
2022-06-12,1.0886414300821248
2022-06-19,1.0792979782390872
2022-06-26,1.1039276851096722
