time,mp_concentration
2019-01-14,1.055521439128865
2023-10-20,1.0687093727620607
2023-09-21,1.125753753552253
2024-02-28,1.0769644302016221
2020-08-28,1.105242713722896
2020-11-29,1.088514463416891
2018-08-30,1.126654402116063
2023-01-11,1.0675853443433745
2022-06-26,1.118002325088506
2019-10-25,1.0647599907057068
2019-09-24,1.074535112821701
2019-06-25,1.1252230010504063
2022-10-26,1.0967534597957203
2022-09-27,1.0538058556212746
2024-05-19,1.1014722977718427
2020-07-29,1.1449164837219858
2022-01-17,1.0706548916595202
2023-06-20,1.1435134353451724
2018-10-23,1.1222912019132947
2018-09-22,1.0996926339096988
2022-08-24,1.1501645172603943
2022-11-25,1.050605443437837
2019-07-26,1.0659825979818458
2023-09-30,1.1158716123275028
2023-10-31,1.0794719223363312
2019-01-05,1.0630341641746903
