time,mp_concentration
2018-08-31,14.794952325053526
2018-09-30,14.756403033993786
2018-10-31,14.702091947810404
2018-11-30,14.912477522300993
2018-12-31,14.75017145371857
2019-01-31,14.667997506980367
2019-02-28,14.67536492836511
2019-03-31,14.668301036910432
2019-04-30,14.70234352154477
2019-05-31,14.640829260087518
2019-06-30,14.633548331368827
2019-07-31,14.725109469765853
2019-08-31,14.69159831540851
2019-09-30,14.799158134664122
2019-10-31,14.778537741235617
2019-11-30,14.64086777757859
2019-12-31,14.653416380932972
2020-01-31,14.688045772302742
2020-02-29,14.641643342986647
2020-03-31,14.647800534680552
2020-04-30,14.541425741516985
2020-05-31,14.60590023525575
2020-06-30,14.681027869975187
2020-07-31,14.750221466612475
2020-08-31,14.698490871482147
2020-09-30,14.568613442800814
2020-10-31,14.671684256283685
2020-11-30,14.683048537211986
2020-12-31,14.487922728555775
2021-01-31,14.58166144183485
2021-02-28,14.509241772683103
2021-03-31,14.60232549707872
2021-04-30,14.511853370539548
2021-05-31,14.455077672948116
2021-06-30,14.617530745241767
2021-07-31,14.642794017117774
2021-08-31,14.648534994249715
2021-09-30,14.596309483555972
2021-10-31,14.50168051610421
2021-11-30,14.544562013595169
2021-12-31,14.599377892970718
2022-01-31,14.543669447846911
2022-02-28,14.589657727094968
2022-03-31,14.581394657078311
2022-04-30,14.575863880423832
2022-05-31,14.479861873253428
2022-06-30,14.582473058048027
2022-07-31,14.487778559237352
2022-08-31,14.501112914148537
2022-09-30,14.508495139528376
2022-10-31,14.536134319799126
2022-11-30,14.419083659545992
2022-12-31,14.467085995657508
2023-01-31,14.491137068097935
2023-02-28,14.615585202566903
2023-03-31,14.555101142604986
2023-04-30,14.439333143740324
2023-05-31,14.586960194502542
2023-06-30,14.565287524525237
2023-07-31,14.529480977271286
2023-08-31,14.53647612389652
2023-09-30,14.546563976141174
2023-10-31,14.45852688566658
2023-11-30,14.490065565685184
2023-12-31,14.546543660252615
2024-01-31,14.60195059766396
2024-02-29,14.546937098079384
2024-03-31,14.588517055445434
2024-04-30,14.63617478594834
2024-05-31,14.660890595840744
2024-06-30,14.732329944042672
2024-07-31,14.677981491223765
2024-08-31,14.712124317309147
2024-09-30,14.669981705248968
2024-10-31,14.746995339021359
2024-11-30,14.665515106633723
2024-12-31,14.63583216309943
2025-01-31,14.58896702352343
2025-02-28,14.657709800801921
2025-03-31,14.687916794277534
2025-04-30,14.663003836253647
2025-05-31,14.579798930099527
2025-06-30,14.720179539995632
