time,mp_concentration
2018-08-19,14.865665134655101
2018-08-26,14.803406473055182
2018-09-02,14.709438664364386
2018-09-09,14.761216728762992
2018-09-16,14.808358665538785
2018-09-23,14.752451444175199
2018-09-30,14.729223407253398
2018-10-07,14.74077692124544
2018-10-14,14.640959400711695
2018-10-21,14.705413697405348
2018-10-28,14.689655450469175
2018-11-04,14.830713647002005
2018-11-11,14.941388989349765
2018-11-18,14.946407802277415
2018-11-25,14.901810984892013
2018-12-02,14.85786420829839
2018-12-09,14.71660527672267
2018-12-16,14.71668937138155
2018-12-23,14.752370407503914
2018-12-30,14.787913397329095
2019-01-06,14.77991479391709
2019-01-13,14.713963612295329
2019-01-20,14.619887463472567
2019-01-27,14.608585578174116
2019-02-03,14.623009013524753
2019-02-10,14.671124919349785
2019-02-17,14.695478077279132
2019-02-24,14.676016825792214
2019-03-03,14.66612489120308
2019-03-10,14.625962374259174
2019-03-17,14.613908879295227
2019-03-24,14.682295092753936
2019-03-31,14.756582348561661
2019-04-07,14.77045425400664
2019-04-14,14.760619984326453
2019-04-21,14.647924841171715
2019-04-28,14.655496200031058
2019-05-05,14.611908300124565
2019-05-12,14.600689417346569
2019-05-19,14.622445470096396
2019-05-26,14.718688421558417
2019-06-02,14.635734173621332
2019-06-09,14.617540894848217
2019-06-16,14.660502344152958
2019-06-23,14.622359846443716
2019-06-30,14.638844802289247
2019-07-07,14.711274330632566
2019-07-14,14.739100925615293
2019-07-21,14.732967694636685
2019-07-28,14.714442187354061
2019-08-04,14.738419431236817
2019-08-11,14.70482175837789
2019-08-18,14.622551625951505
2019-08-25,14.65979988071668
2019-09-01,14.761176974924249
2019-09-08,14.777637248441327
2019-09-15,14.822673760757457
2019-09-22,14.832401656154849
2019-09-29,14.777305675214876
2019-10-06,14.709522540595584
2019-10-13,14.688288530013882
2019-10-20,14.79307855680597
2019-10-27,14.859671697395154
2019-11-03,14.86686757906328
2019-11-10,14.76306965081832
2019-11-17,14.658405656800712
2019-11-24,14.553747778758297
2019-12-01,14.47400769421201
2019-12-08,14.604021968542858
2019-12-15,14.721583243673148
2019-12-22,14.70837120826579
2019-12-29,14.616153879045866
2020-01-05,14.59520600873205
2020-01-12,14.627282332762103
2020-01-19,14.651487833576113
2020-01-26,14.76405934666091
2020-02-02,14.8097282071263
2020-02-09,14.736183823876653
2020-02-16,14.667174436231473
2020-02-23,14.569872547350586
2020-03-01,14.53795917037385
2020-03-08,14.564555580632353
2020-03-15,14.637741524050243
2020-03-22,14.740685836900624
2020-03-29,14.686918114715626
2020-04-05,14.521450405910612
2020-04-12,14.562588857752926
2020-04-19,14.624482089835155
2020-04-26,14.484117619631183
2020-05-03,14.539004128420848
2020-05-10,14.59956582533282
2020-05-17,14.596601543214131
2020-05-24,14.582346515608945
2020-05-31,14.654463473934445
2020-06-07,14.634695331549525
2020-06-14,14.660019182112833
2020-06-21,14.68405824103056
2020-06-28,14.72685936441421
2020-07-05,14.747205029599353
2020-07-12,14.757621845916526
2020-07-19,14.8054511746183
2020-07-26,14.741930437852087
2020-08-02,14.675698795082257
2020-08-09,14.719459689715597
2020-08-16,14.758342657278376
2020-08-23,14.6924321032061
2020-08-30,14.640603363584479
2020-09-06,14.601397778330352
2020-09-13,14.543997385309309
2020-09-20,14.560099000566945
2020-09-27,14.56599174266392
2020-10-04,14.607395584144006
2020-10-11,14.680204739804568
2020-10-18,14.661630086292726
2020-10-25,14.69300875229558
2020-11-01,14.683212270604969
2020-11-08,14.640387338603608
2020-11-15,14.649462790504682
2020-11-22,14.717741755969854
2020-11-29,14.725620442582569
2020-12-06,14.615550144923393
2020-12-13,14.491406551493295
2020-12-20,14.457207328788751
2020-12-27,14.451730473004796
2021-01-03,14.452737643062218
2021-01-10,14.607478586664461
2021-01-17,14.670347972072786
2021-01-24,14.571593975939297
2021-01-31,14.517434612914359
2021-02-07,14.468819599828167
2021-02-14,14.441375471722592
2021-02-21,14.509389702833047
2021-02-28,14.617382316348609
2021-03-07,14.674025857439707
2021-03-14,14.616125483446764
2021-03-21,14.580932851628976
2021-03-28,14.56005356760838
2021-04-04,14.53635241631998
2021-04-11,14.5192573919491
2021-04-18,14.579984220191244
2021-04-25,14.479745352652344
2021-05-02,14.437077033301422
2021-05-09,14.43216284723508
2021-05-16,14.423282232829393
2021-05-23,14.460695400497054
2021-05-30,14.504493209409228
2021-06-06,14.550093483581398
2021-06-13,14.623261734356772
2021-06-20,14.649147162499265
2021-06-27,14.616994607207006
2021-07-04,14.658193126662809
2021-07-11,14.634334270585544
2021-07-18,14.589220216441092
2021-07-25,14.651629156288573
2021-08-01,14.689960375518007
2021-08-08,14.666124017492338
2021-08-15,14.677530966507472
2021-08-22,14.639538528618107
2021-08-29,14.616141647095484
2021-09-05,14.599129188389687
2021-09-12,14.559423403735975
2021-09-19,14.607195722811856
2021-09-26,14.628514701763182
2021-10-03,14.586897456434448
2021-10-10,14.62110650838484
2021-10-17,14.53553593363192
2021-10-24,14.424232393260924
2021-10-31,14.390693477449373
2021-11-07,14.520949769655653
2021-11-14,14.526864354521168
2021-11-21,14.5913953193324
2021-11-28,14.543484517103966
2021-12-05,14.500404679993734
2021-12-12,14.522525288550511
2021-12-19,14.552297418927179
2021-12-26,14.706129921785804
2022-01-02,14.724916231724809
2022-01-09,14.67162096862335
2022-01-16,14.577827902080882
2022-01-23,14.468219142120978
2022-01-30,14.422734853049759
2022-02-06,14.499848999962053
2022-02-13,14.536098166494165
2022-02-20,14.583316989815218
2022-02-27,14.705523784958794
2022-03-06,14.66312959235306
